age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,actual,probability,prediction,error_type
39,Local-gov,249392,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,0,0.6453144,1,False Positive
28,Private,377095,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,0.6762333,1,False Positive
36,Private,35429,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0.57678056,1,False Positive
47,,214605,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,0.42268702,1,False Positive
54,Private,174102,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,0.13783269,0,False Negative
52,Private,180062,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0.73638695,1,False Positive
38,Private,165930,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.6527767,1,False Positive
32,Private,386806,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,45,Mexico,1,0.0191878,0,False Negative
35,Self-emp-not-inc,98360,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.5452926,1,False Positive
60,,131852,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,1,0.06227486,0,False Negative
39,Self-emp-inc,168355,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0,0.53018296,1,False Positive
30,Private,206051,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,0.13171361,0,False Negative
40,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,1,0.31513536,0,False Negative
47,Private,138342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.49742246,1,False Positive
53,Self-emp-inc,202069,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,30,United-States,0,0.4831987,1,False Positive
56,Private,193130,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,0,0.50986594,1,False Positive
40,Federal-gov,241895,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.5269722,1,False Positive
49,Private,185859,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,0,0.43039608,1,False Positive
35,Private,226789,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,0,0.6208424,1,False Positive
46,Private,100067,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States,1,0.06025882,0,False Negative
42,Local-gov,445382,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,1,0.30228323,0,False Negative
45,Private,111381,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0,0.71352303,1,False Positive
41,Private,307468,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.38748255,1,False Positive
75,Self-emp-not-inc,208426,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0,0.6121089,1,False Positive
42,Private,92288,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,,0,0.68795043,1,False Positive
47,State-gov,80282,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,0.8743075,1,False Positive
71,,161027,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,1,0.28207448,0,False Negative
51,Private,82566,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.4336337,1,False Positive
47,Self-emp-not-inc,218676,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.7173771,1,False Positive
32,Self-emp-not-inc,337696,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0.36227137,1,False Positive
47,Local-gov,216657,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,1,0.31758603,0,False Negative
27,Local-gov,68729,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,0.30524883,0,False Negative
44,Private,110908,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,0,0.43676645,1,False Positive
45,Private,205816,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1,0.25560933,0,False Negative
37,Self-emp-inc,593246,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,1,0.18735202,0,False Negative
42,Private,153489,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.7592612,1,False Positive
50,Private,75763,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0,0.49352276,1,False Positive
30,Local-gov,194740,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.67019767,1,False Positive
45,Private,97842,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,65,United-States,0,0.46228403,1,False Positive
49,Private,32212,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,43,United-States,0,0.61971486,1,False Positive
53,Private,161691,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,4865,0,40,United-States,0,0.49639776,1,False Positive
46,Private,73541,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.3518758,1,False Positive
61,Private,99784,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0.18021107,0,False Negative
66,Self-emp-not-inc,102686,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,1,0.27176982,0,False Negative
50,Private,200960,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0.6060353,1,False Positive
51,Private,256466,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,0,0.6836099,1,False Positive
42,Private,269028,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,France,0,0.85500956,1,False Positive
34,Private,169527,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4386,0,20,United-States,0,0.718923,1,False Positive
32,Local-gov,247156,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,3103,0,38,United-States,1,0.24421331,0,False Negative
35,Private,151835,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,1,0.24584676,0,False Negative
51,Local-gov,319054,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,0,0.5558548,1,False Positive
44,Private,201734,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.3904706,1,False Positive
31,Private,87418,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.42134202,1,False Positive
61,,113544,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,55,United-States,0,0.67314404,1,False Positive
29,Federal-gov,185670,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.67448765,1,False Positive
56,Private,119859,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,1,0.09998586,0,False Negative
60,Private,85815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,0.38317317,1,False Positive
38,Private,150601,10th,6,Separated,Adm-clerical,Unmarried,White,Male,0,3770,40,United-States,0,0.58073694,1,False Positive
57,Private,41762,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,1,0.2841798,0,False Negative
32,Private,160634,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0,0.43445662,1,False Positive
54,Private,133403,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.4363765,1,False Positive
49,Private,169818,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,1,0.18692514,0,False Negative
45,Private,68896,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,,0,0.36783063,1,False Positive
36,Private,170842,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0,0.7088802,1,False Positive
40,Private,286370,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,1,0.015288872,0,False Negative
45,Private,112283,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,0.6953301,1,False Positive
50,Private,230951,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.72093254,1,False Positive
30,Private,29662,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,1,0.16726296,0,False Negative
23,Private,380544,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0.044109285,0,False Negative
38,Self-emp-not-inc,107410,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,0.13451318,0,False Negative
25,Self-emp-inc,148888,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,0.25282583,0,False Negative
44,Private,33105,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0.4455197,1,False Positive
56,Private,83196,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.50763214,1,False Positive
58,Private,252419,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.35013697,1,False Positive
52,Private,150930,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.511892,1,False Positive
45,Private,217654,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany,1,0.25495464,0,False Negative
40,Private,206066,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.41663775,1,False Positive
52,Private,177858,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,55,United-States,1,0.110240705,0,False Negative
46,Private,133169,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.50745064,1,False Positive
34,Private,216645,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.17836154,0,False Negative
46,Private,328669,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,0,0.60694337,1,False Positive
35,Private,204527,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1,0.25153637,0,False Negative
25,Private,139730,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,United-States,1,0.19892244,0,False Negative
51,Local-gov,182985,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.485847,1,False Positive
59,Private,136413,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.7187367,1,False Positive
40,Private,294708,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1,0.20133096,0,False Negative
56,Private,373216,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,0,0.44988143,1,False Positive
56,Private,159544,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0.69183725,1,False Positive
32,Private,34104,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.42851326,1,False Positive
46,Self-emp-inc,181413,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,0.70620805,1,False Positive
42,Private,185145,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57,United-States,0,0.46423137,1,False Positive
43,Private,91316,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1,0.23259248,0,False Negative
49,Self-emp-not-inc,99335,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0.3946876,1,False Positive
52,Self-emp-not-inc,30008,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,0.4878939,1,False Positive
32,Self-emp-inc,45796,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.37558553,1,False Positive
33,Self-emp-not-inc,245173,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.38874722,1,False Positive
56,Self-emp-not-inc,306633,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.39687076,1,False Positive
46,Private,330416,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.4978666,1,False Positive
56,Private,94156,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0,0.40122244,1,False Positive
44,Private,261899,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,0,0.43647057,1,False Positive
34,Local-gov,325792,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.3894694,1,False Positive
46,Private,130779,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.4979416,1,False Positive
53,Private,120839,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.49503526,1,False Positive
40,Private,335400,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Dominican-Republic,0,0.42149302,1,False Positive
33,Private,138667,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1,0.30123043,0,False Negative
37,Private,48268,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0,0.47717258,1,False Positive
41,Self-emp-inc,195096,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.740296,1,False Positive
38,Local-gov,347491,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.72808254,1,False Positive
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,0.69395715,1,False Positive
54,Self-emp-not-inc,99902,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ireland,1,0.28941312,0,False Negative
48,Private,219565,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.39321327,1,False Positive
55,State-gov,136819,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.35687187,1,False Positive
40,Local-gov,34739,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-States,0,0.54788667,1,False Positive
43,Private,236936,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,47,United-States,1,0.05441453,0,False Negative
53,Self-emp-inc,157881,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0,0.36258256,1,False Positive
35,Private,188888,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,1,0.1456264,0,False Negative
26,Private,116991,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0.114057615,0,False Negative
32,Private,214150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,0.24581212,0,False Negative
40,Private,92036,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,0.17941734,0,False Negative
51,Self-emp-not-inc,95435,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,0.34020972,0,False Negative
47,State-gov,103406,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0.41066274,1,False Positive
45,Self-emp-not-inc,285570,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,0,0.3751146,1,False Positive
46,Self-emp-not-inc,481987,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0,0.4575383,1,False Positive
27,Private,167501,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,0.6061773,1,False Positive
35,Local-gov,45607,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1,0.1792123,0,False Negative
57,Local-gov,148509,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,35,India,0,0.61991906,1,False Positive
39,Private,380614,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,1,0.13444352,0,False Negative
27,Local-gov,137629,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,1,0.33738726,0,False Negative
33,Private,183778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.31323466,0,False Negative
45,Self-emp-not-inc,155489,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,0.22106668,0,False Negative
48,Private,196571,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.4904326,1,False Positive
37,Private,112554,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,0.35931724,1,False Positive
